names,D,std_grain,rho,std
570,549.0671458806169,0.0016339360545128347,1.2717507949686054e+16,1.2677103098696388e+16
571,549.4048812169408,0.0018184764830928143,1.057933800244465e+16,1.1744003877846152e+16
572,548.9598787839857,0.0016812746223531568,1.2093822825891186e+16,1.24022463875923e+16
573,548.7537114809136,0.0016722197852624974,1.2231391015731298e+16,1.2471082974734224e+16
574,549.858815873265,0.0016450975731022147,1.2466419347264176e+16,1.2529740495663858e+16
575,548.9336686787684,0.0016259183697298308,1.2894510225696874e+16,1.278736165491515e+16
576,549.1845879580435,0.0016499053169516857,1.2478422690583504e+16,1.2563034322441022e+16
577,548.5192063673039,0.0017647177651703776,1.1175678903178186e+16,1.2019834902030902e+16
578,548.8792280804728,0.0017703046365500678,1.1096926756743222e+16,1.198077776755155e+16
579,549.3538411181154,0.0016152110288708535,1.296269909125496e+16,1.2780103385346812e+16
580,548.8936775640846,0.0017001003640525745,1.1869168376009978e+16,1.2306670420142796e+16
581,549.1326679071173,0.0016130914531185404,1.301359371625889e+16,1.2808285669259336e+16
582,548.8283585947581,0.0017058452147722244,1.181466789154665e+16,1.2290093136831806e+16
583,548.9723565059161,0.001660750433302982,1.2368861996375156e+16,1.2529740746274838e+16
584,548.619968839035,0.00170986950801907,1.178896710508399e+16,1.2287621501613948e+16
585,549.3883397230591,0.0016125364042557425,1.2983036730282522e+16,1.2779761293571726e+16
586,549.0164216533002,0.0017051304438550458,1.1798613514605266e+16,1.2272453892295152e+16
587,549.4869575236605,0.0016442707463772137,1.2544572493569848e+16,1.2593431230723616e+16
588,549.0123666684065,0.0017695539467095648,1.1100515353759744e+16,1.1982475969270044e+16
589,549.3673808181976,0.0016868313105642633,1.1989261811526762e+16,1.2344811349625348e+16
590,549.7907606837637,0.0016486971611259819,1.2436178127993654e+16,1.2525144699585004e+16
591,549.1954399586856,0.001710213880973025,1.1746617711713322e+16,1.2258791972373234e+16
592,550.0781159992845,0.0016109029446124978,1.293189999494104e+16,1.2732496661109846e+16
593,549.3498784514071,0.0016257687103289442,1.282175533964727e+16,1.2723680926840944e+16
594,549.3967661804983,0.0016908367509125201,1.1952000663171808e+16,1.233632711273821e+16
595,549.0520104695681,0.0017191443500115704,1.1654999734752642e+16,1.2223500340327774e+16
596,549.287106769376,0.0017588341496940392,1.1192094347034474e+16,1.201415269904069e+16
597,549.3618685664496,0.0016268053666325384,1.2836529062691314e+16,1.274674233430437e+16
598,549.3981795682549,0.0016038516934047844,1.3146643711612872e+16,1.2871341315940156e+16
599,549.6826484969048,0.001699507727152,1.182118093733931e+16,1.227025326602126e+16
600,549.2941751728799,0.001816485294258678,1.0608288767660468e+16,1.1760876883778018e+16
601,549.735704659553,0.001774356393874463,1.1014530994721896e+16,1.193763512559801e+16
602,549.3081167673637,0.0017185031164318877,1.163848058196823e+16,1.2207314043118664e+16
603,549.801654504462,0.0015831748992277445,1.3435839738085466e+16,1.2994430288278838e+16
604,548.7760710167689,0.0016784445938327732,1.2150981662518694e+16,1.2435722766303132e+16
605,549.5109723924435,0.0016636298022065436,1.2311145222645974e+16,1.2505152871128014e+16
606,549.6581013812769,0.0015937313220694674,1.3263609615492228e+16,1.2910021422136328e+16
607,549.6759609893828,0.0016999200115570298,1.1832562316025292e+16,1.2284897060678176e+16
608,549.8713152858442,0.0017177585028696866,1.1621564528532734e+16,1.2196781965314672e+16
609,549.7214468061883,0.0016687244120036223,1.2218133488204214e+16,1.2453449282941088e+16
610,549.393681002916,0.0017104661454996816,1.1725555127761854e+16,1.2243033735417944e+16
611,549.8763934671946,0.0016202044839723425,1.2881123773734486e+16,1.2751055886853594e+16
612,549.5776877504275,0.0016973903286836693,1.188864650659987e+16,1.2322553730487296e+16
613,549.7047348219685,0.001661295175560232,1.231713427989123e+16,1.2498084258694612e+16
614,550.1280677277258,0.0016553518121077068,1.235683396712557e+16,1.250313193132416e+16
615,550.0235850637395,0.0016211155179727814,1.28564316899791e+16,1.2737177843744316e+16
616,550.2326415158161,0.0016584497077092942,1.228353391471699e+16,1.245459118009195e+16
617,549.8802040093627,0.0016605503653691674,1.230552650256749e+16,1.248469187397439e+16
618,550.3725927592574,0.0017080316658708767,1.1681736344446728e+16,1.2201623148310852e+16
619,549.7665977843515,0.0016687577898186752,1.222028300204359e+16,1.2456912388661408e+16
620,550.3691887630877,0.001815608539402949,1.055856953037982e+16,1.1723003761015972e+16
621,550.5724139804919,0.001772452268966608,1.0982223218591792e+16,1.1907943176988476e+16
622,549.8785770371519,0.0015934045544629925,1.326261158947318e+16,1.291158016129637e+16
623,549.9619791524249,0.0017212512181046585,1.1575107624490066e+16,1.2174733265936024e+16
624,550.0271497996345,0.0016202668378249138,1.2827346071735378e+16,1.2701791306069562e+16
625,549.861330002613,0.0017677303709383871,1.106943368311103e+16,1.1955069219681392e+16
626,550.3331562138706,0.0016156468361004145,1.28638833870821e+16,1.270871669059727e+16
627,549.7645535068337,0.0017154501962000758,1.16532434319811e+16,1.2211222883908604e+16
628,550.3446431124556,0.0018418129702644389,1.0313154669795612e+16,1.1615269535003606e+16
629,550.4298508798034,0.0016575889709441185,1.2312805125984648e+16,1.2482262844033938e+16
630,550.4276517003731,0.0017081026553541873,1.169054509210514e+16,1.2212553045002968e+16
631,550.0755165510272,0.0017090490806972222,1.1700836526498188e+16,1.2222252530412406e+16
632,550.9255133365856,0.0016215330799164843,1.2800316913050114e+16,1.2705650668059284e+16
633,549.9135018907618,0.0018269589102773891,1.0478864829739874e+16,1.1697549499396128e+16
634,550.8150928508709,0.0016669972706675623,1.2155671203075726e+16,1.240158389486594e+16
635,550.4755155902708,0.0016597050055917606,1.2278251102297022e+16,1.2464157039215858e+16
636,549.9776035732349,0.0016233616936320652,1.2808758077647136e+16,1.2706466965556326e+16
637,550.5640890682857,0.0016613112686643418,1.226504969725161e+16,1.2464810906333108e+16
638,550.3097717745511,0.001700331223426176,1.1772501361088736e+16,1.2239593501925678e+16
639,550.085359283507,0.0018616344151021794,1.0148364150885106e+16,1.1547235369075978e+16
640,550.483244537175,0.0016610329816085304,1.2274716684426882e+16,1.2470714245966542e+16
641,550.7462502982916,0.0017112185195929009,1.1642750839544778e+16,1.2191864147047908e+16
642,550.4537526212073,0.0016773193198689183,1.2047979321949232e+16,1.2359710264546204e+16
643,550.3751879676787,0.001659945694557104,1.2307614848828494e+16,1.2493499814442112e+16
644,550.9428651192409,0.001701439914446586,1.1728777516751756e+16,1.2216123617159366e+16
645,550.9663440254982,0.0017026343743140296,1.1716491255894314e+16,1.2212414353680936e+16
646,550.3678497333295,0.0016619418368718094,1.2256529558810682e+16,1.2456438392355034e+16
647,550.4442269770614,0.0016946891799074703,1.1844534402827902e+16,1.2276621380672534e+16
648,550.2025799798898,0.0016614519377300253,1.2280613811845964e+16,1.2473489620823998e+16
649,550.7230209655086,0.0018599783942941299,1.0131294321974804e+16,1.1530909220668086e+16
650,550.2011552306958,0.001624467683951012,1.2769667748549356e+16,1.2681471858103876e+16
651,550.0902668634407,0.0017615069885491806,1.1121568990819674e+16,1.1974072465012026e+16
652,550.775800739882,0.0017182785909637785,1.1563044024977566e+16,1.2159006742239686e+16
653,550.6558439984666,0.0017164421624365227,1.158804206922031e+16,1.216961896016384e+16
654,550.5288278623909,0.0016113617078938487,1.2918938469263858e+16,1.2733782410199756e+16
655,550.9023217331485,0.0016659846923841961,1.2186268570001918e+16,1.2427215946164268e+16
656,550.9406607983309,0.001762248484909263,1.1059333099987284e+16,1.1930493292966188e+16
657,550.2622418303774,0.0016144957307577595,1.2983859610450228e+16,1.2816454960951746e+16
658,550.7506721566145,0.0016663700229714786,1.217584598409041e+16,1.24160403888615e+16
659,551.3757242782125,0.001682582144425645,1.1950085314104218e+16,1.2318346426591564e+16
660,550.8872142459705,0.0016831106146057893,1.194650448145165e+16,1.230760905321887e+16
661,550.5220364277,0.0017125701947066595,1.1634244818153488e+16,1.2187616440909622e+16
662,550.3802322661007,0.0017141205461257618,1.1638105892425902e+16,1.219955481472577e+16
663,550.748503316717,0.0016141196722018834,1.2884126435990164e+16,1.2726281480394784e+16
664,550.5843922514757,0.001762363540569195,1.1086070650289634e+16,1.1952383744407568e+16
665,550.8174038639764,0.0016970216541789865,1.1790504499574268e+16,1.2245736688648748e+16
666,550.7933570421758,0.0017103831204426851,1.1645413873898272e+16,1.2189742007218188e+16
667,550.6202739845685,0.001710921030394658,1.1656203719609636e+16,1.2201038078338526e+16
668,550.459353707986,0.0016547411951429772,1.2373119807854038e+16,1.2522528925417532e+16
669,550.8957749802578,0.0016656894945859964,1.2188006594092234e+16,1.242663835130663e+16
670,551.0606260685292,0.0015876032878660207,1.3275747642268604e+16,1.2904995273789796e+16
671,550.7260190951864,0.0017457570207546123,1.1250324025967414e+16,1.2018268823258866e+16
672,551.229934983613,0.001669850103915374,1.210844825667537e+16,1.2383866539258202e+16
673,550.9552728818971,0.0017033073006140174,1.1713873768443052e+16,1.2214266229086886e+16
674,550.5982475649911,0.001709317176207492,1.16742936828206e+16,1.2208029960152766e+16
675,551.356656863952,0.0018158061780077167,1.0504403465887916e+16,1.1685061344471348e+16
676,550.6986863030562,0.0017060426932957514,1.1702590431156626e+16,1.221640527650207e+16
677,551.4594231972168,0.001696823526393136,1.1751744618640798e+16,1.2218280041803926e+16
678,551.1132069778226,0.0018166417810045377,1.0509478611530086e+16,1.169092241006128e+16
679,551.2741980350497,0.0016973644323333638,1.1764011072529796e+16,1.223082292908993e+16
680,551.3803289932141,0.0017173236310974512,1.1524468188253424e+16,1.2125001422295472e+16
681,551.5125393399036,0.0017160864624514163,1.151774104512065e+16,1.211209746871811e+16
682,551.4802170037763,0.0017711702087487018,1.0937791895766564e+16,1.1870728802508934e+16
683,551.1920305869163,0.0017112104305585401,1.161073936985593e+16,1.216812648472593e+16
684,550.8801915560417,0.0015279963231074369,1.4404021371004984e+16,1.3471647581970688e+16
685,550.5109476841025,0.0016709373532344826,1.2147013253652324e+16,1.2415182944207184e+16
686,551.3588954213147,0.0016626246331445517,1.2189911807526694e+16,1.2416141417677402e+16
687,551.29189538308,0.0016141989714627979,1.2839977731665578e+16,1.2695810611539034e+16
688,551.3220591200445,0.0018193672519283596,1.0473021828562228e+16,1.1672267771455852e+16
689,551.7070953921428,0.0016671422091474538,1.211454799153655e+16,1.2380720572694206e+16
690,550.5545523127316,0.0017108386523410572,1.1658144750362254e+16,1.2201025798663564e+16
691,550.860769925337,0.0017031589164111767,1.1736387845240654e+16,1.223457706186841e+16
692,551.3311569790731,0.0017109716169947144,1.161419829117329e+16,1.2173124630335484e+16
693,550.9192405010205,0.0016706066965267677,1.2134158785200178e+16,1.2408786784508366e+16
694,551.4179763102303,0.0016527527094527233,1.2297128660065392e+16,1.245231233514192e+16
695,551.2293872675561,0.0016054687712017553,1.2987883324303318e+16,1.2771152596336016e+16
696,551.4902765773923,0.00157950338304771,1.3374311386281138e+16,1.2944561438182638e+16
697,551.2497580160125,0.0016667264603636002,1.2146965597454212e+16,1.240046680334678e+16
698,551.2554812881007,0.0017463705610370123,1.1208145879255704e+16,1.198893451383965e+16
699,551.1219013515861,0.0016157754058243618,1.2905834294032188e+16,1.2769451371244524e+16
700,551.7373449098544,0.0017409867963861453,1.1239913461636566e+16,1.1996327573393738e+16
701,550.5821813312721,0.001733658050778097,1.141352555933222e+16,1.2104947189042994e+16
702,551.1143291071417,0.0018701027049939974,1.0014156191450444e+16,1.1467771021141674e+16
703,552.3707276667722,0.001780807781438519,1.0794332827662324e+16,1.1797799074975092e+16
704,550.9920070666521,0.0018050382839813904,1.062709144879204e+16,1.1743664206504802e+16
705,551.6319031285059,0.0018172733031162217,1.0475851340669548e+16,1.166853784902963e+16
706,551.6618712578651,0.0016759485066729573,1.199717895863938e+16,1.2324527176279236e+16
707,551.2817031491168,0.0020119246702208172,8838760735725366.0,1.0892665392970978e+16
708,551.2039932025383,0.0016817712320746625,1.1965721391738028e+16,1.2324679987831932e+16
709,551.4004636171888,0.0019006838429596147,9729527479033246.0,1.1329904505529544e+16
710,551.4132535497898,0.0017767084133856583,1.089420384968937e+16,1.1858952985276412e+16
711,551.4300040981007,0.0017780482360824407,1.087677855878944e+16,1.1849273095510068e+16
712,551.2351429658141,0.0017309534619327587,1.1396898374535836e+16,1.2082768518780968e+16
713,551.3852977547582,0.0017735099551779536,1.0925563473418804e+16,1.1871077696311634e+16
714,551.5979340064133,0.0016783142725879914,1.198037669581535e+16,1.2323210954094122e+16
715,551.8952007224485,0.0018882166414170554,9811206547306820.0,1.1360261999953634e+16
716,551.7893896633419,0.0017750718968411912,1.0877909227282912e+16,1.183837831461276e+16
717,551.4618041093263,0.0017510127036761568,1.11535125185038e+16,1.19666856782369e+16
718,551.8834226004342,0.0019573464480959852,9243629524380118.0,1.10946874633635e+16
719,551.7030656094988,0.0017279079168343852,1.1397185762281174e+16,1.2072052322495666e+16
720,551.8538576882148,0.0017194942509513257,1.1473857457568336e+16,1.2097391946991614e+16
721,551.9080563527407,0.0018901624006268463,9797905596577346.0,1.1356816136547684e+16
722,552.3138489901937,0.0018852231883715767,9821598197925976.0,1.1362878417334966e+16
723,551.8609871054828,0.0018113890443890908,1.0518440932439738e+16,1.16828901491393e+16
724,551.9844964657906,0.0020597589154223166,8450393402179969.0,1.0675241030255376e+16
725,551.7845588238368,0.0018341874052943672,1.0304143937016816e+16,1.1587310832410802e+16
726,552.046880164841,0.0018316633864907707,1.0315806525933556e+16,1.1589969765063928e+16
727,551.7638042068215,0.0018338544970808927,1.030851849363284e+16,1.158969019246132e+16
728,551.8754669407779,0.0017773190688467363,1.0850704156315336e+16,1.1825565067229692e+16
729,551.5977720215692,0.00197381675027556,9109917639111276.0,1.102049938580092e+16
730,552.0892859936906,0.0017827962896426824,1.0785552871125184e+16,1.1795353022434618e+16
731,552.1374333190555,0.0020939607542252406,8197475395598716.0,1.0530605468845798e+16
732,552.1491329952323,0.0017803685291593757,1.0813409423456438e+16,1.1810993778918758e+16
733,551.8206629539834,0.0020255999653761726,8712918336878692.0,1.0821133966352364e+16
734,552.5527604866111,0.0018989390801695816,9697415031868860.0,1.1305720871258196e+16
735,551.7722172286249,0.0018183200046332977,1.0456851990840742e+16,1.1657048338893014e+16
736,551.7420150819736,0.001958722617739587,9236726164575502.0,1.10913536744595e+16
737,551.5531612165506,0.001972863498835733,9133056685712582.0,1.1042262307832202e+16
738,552.107547122523,0.0017144090538690464,1.1514724846766502e+16,1.2110140745366166e+16
739,552.4764533482758,0.0018879117490387136,9791263165742672.0,1.1347277515332026e+16
740,552.0959440120404,0.0016884616804700113,1.1849634560021532e+16,1.2273493952825024e+16
741,552.482607276077,0.0018959012516039364,9723038426878964.0,1.1316022870350532e+16
742,552.1757155070665,0.0019515950132758951,9277914317953638.0,1.1108997022436974e+16
743,552.353992374728,0.0018194626953867274,1.0413602648311594e+16,1.1628378136162498e+16
744,551.7043916556646,0.0018275690651111398,1.0376552229196674e+16,1.1624942306499498e+16
745,552.4407386462947,0.001893656122880722,9741886123967504.0,1.1323673871218958e+16
746,552.3234576831503,0.0018666026836215651,9982932799875686.0,1.1435654153950508e+16
747,552.1404196543763,0.0018389747358422194,1.0242920567328242e+16,1.1555975149669698e+16
748,552.042355178679,0.0017624258519377113,1.100384348793345e+16,1.1895567064946678e+16
749,552.1347647178567,0.0018334863478742655,1.029592375922679e+16,1.1580987213116812e+16
750,551.8716981354017,0.001793240512076928,1.0698082463489634e+16,1.1763595864369914e+16
751,552.4449805608233,0.0019236449493268905,9481530224411782.0,1.1195664433151224e+16
752,552.1118354714556,0.0017218457588843077,1.1437630312657454e+16,1.208133280542804e+16
753,552.2037630161387,0.0017788307801904026,1.082570560824585e+16,1.1815380194915732e+16
754,551.9410339348725,0.0017758159852332167,1.0867035990811728e+16,1.1834754130361888e+16
755,551.968898184721,0.0019680868679740854,9149909149789658.0,1.1044171531983284e+16
756,552.7948844618077,0.0017189101522642285,1.141737451172394e+16,1.2054270409132416e+16
757,552.0090110334193,0.0017693874882144561,1.0929844268926032e+16,1.1861526509558616e+16
758,552.3172620536245,0.0022122113682559396,7371827083993023.0,1.0008013139482274e+16
759,552.2612803284242,0.0017154873138686387,1.1489116648822226e+16,1.2094174641450198e+16
760,552.1753587452972,0.0020738363089464894,8332417771228964.0,1.0601810151024294e+16
761,551.9692512296834,0.0020687833946840587,8382355449293561.0,1.063539122396406e+16
762,551.513528277245,0.0017799873587285102,1.0858539724869488e+16,1.1844098294503486e+16
763,552.0806764373131,0.002001824071115278,8888478901389081.0,1.091473988100861e+16
764,552.5343108128465,0.001898501296816425,9695490477738456.0,1.1300493881942912e+16
765,552.4322864675074,0.0017855893074082384,1.07440421513247e+16,1.1775675334845072e+16
766,552.5997240369109,0.0018253785127594919,1.0346528680837908e+16,1.1596201526256268e+16
767,551.9867686370286,0.0020157975278511236,8783383651597530.0,1.0859127173313424e+16
768,552.4659429862943,0.002181019085943522,7581080332450950.0,1.0149708422923286e+16
769,552.5497487074033,0.0022097725012041685,7387641734996220.0,1.002264313557739e+16
770,552.7971393358104,0.002071839819962444,8333991420615910.0,1.0605533065590208e+16
771,552.5291672654073,0.0018367225609392465,1.0246310789177806e+16,1.155377177634872e+16
772,552.8745058203317,0.0018901780280991228,9750697332368510.0,1.132198150587785e+16
773,552.3707036113202,0.0018250911531263977,1.0360881733774064e+16,1.160564824664596e+16
774,552.4757162317057,0.001706885950695374,1.159572496587754e+16,1.2149910921627434e+16
775,551.9107296552277,0.0019455127877848685,9343935914390538.0,1.1147828239947942e+16
776,552.3643036017626,0.0017814435085616949,1.079348646114015e+16,1.1800948124999354e+16
777,552.3020797148346,0.0017776490679310298,1.0829803904818288e+16,1.1814104051333974e+16
778,552.6554128576968,0.0016759005262238261,1.1939312052615616e+16,1.2286818959044948e+16
779,552.777065817046,0.0017227762871895762,1.1384638501245868e+16,1.2046354436456236e+16
780,553.1742926038951,0.0018646004337158012,9950049661539250.0,1.140329892349705e+16
781,552.4370958518435,0.001954303758458013,9237008442029808.0,1.1080611592733212e+16
782,552.6224017159158,0.0017251081939011052,1.1379439091243698e+16,1.2053777486960058e+16
783,552.6947115394618,0.001996610311314414,8894367702043764.0,1.0905640793249204e+16
784,552.1772384774908,0.0017596651558849854,1.1030034648893866e+16,1.1908111765028908e+16
785,552.934089267605,0.0019287791336102867,9414883718301774.0,1.1156508888029728e+16
786,552.6844258488584,0.0019500127050126816,9264262230470672.0,1.1093868092567426e+16
787,552.4079767007976,0.001892584269715445,9751373716077188.0,1.1327614445251458e+16
788,552.9017807369639,0.0017782451139517568,1.0787757297506288e+16,1.178496427827465e+16
789,552.4218345421795,0.001934905159439158,9392053881574978.0,1.1154460873336182e+16
790,552.1995382860092,0.0019510499553080521,9269607486965638.0,1.1096429642144244e+16
791,552.6829237627875,0.0018056001274553751,1.053481956113421e+16,1.1681058936506226e+16
792,552.1987810326351,0.0017798931621254264,1.0815426122836402e+16,1.1811104279935854e+16
793,552.8612980840785,0.0018866623903743532,9784781455138664.0,1.1340155292224344e+16
794,552.6785532301136,0.00223208952784395,7225913347282699.0,9904543455280902.0
795,552.8027575576825,0.0017744873252588179,1.0834092508131032e+16,1.180845645719502e+16
796,552.7637966701249,0.0018902947142927214,9758218245630858.0,1.1329144826643466e+16
797,552.5346182743981,0.00172853374782874,1.1341148700669836e+16,1.2035160649520524e+16
798,552.8147711880007,0.0017820699827863576,1.0759187202088144e+16,1.1777180966188666e+16
799,552.2179155223301,0.001926203523149007,9472252348894676.0,1.1194982402111314e+16
800,553.0415753244802,0.0019472757595337252,9266094214722928.0,1.1087648277335094e+16
801,553.0124564864634,0.0017190893440163872,1.1411630191428688e+16,1.2054204138959788e+16
802,553.7566687063266,0.0019613476619604743,9118360556972730.0,1.1003929593842762e+16
803,553.2405293567701,0.0017748142306698677,1.0804845625821866e+16,1.178807654710194e+16
804,552.9208634153853,0.0017708052472323323,1.0869570095979108e+16,1.182506770164894e+16
805,552.8885245114305,0.0018333073336318283,1.0259380655380012e+16,1.155450875829941e+16
806,553.0835322539068,0.0019276520877030655,9419394014458886.0,1.1158346289218838e+16
807,552.7617711267592,0.0019909201956739573,8926531308848647.0,1.091520947907934e+16
808,552.5195303956732,0.0018280562814198922,1.0326257187285982e+16,1.1588777495876184e+16
809,552.8825114364237,0.001771438101599535,1.086234837702625e+16,1.18206144493164e+16
810,552.5302218772092,0.0019343708675708274,9392628868397670.0,1.1154251527026616e+16
811,551.9653606536643,0.0019859683689933344,9001103982238759.0,1.096320210326521e+16
812,552.3871107460185,0.0019529542228431899,9254039038130822.0,1.1092371790115972e+16
813,552.5024593232324,0.0018382043419767227,1.0237442874119574e+16,1.1552526809698192e+16
814,553.1447102841196,0.0018351194368379697,1.0226493230606968e+16,1.1534195930816152e+16
815,552.9342364860033,0.0017270071221889363,1.1335185658390608e+16,1.2026901062137126e+16
816,552.6243453219888,0.0018868862926476665,9791373320510244.0,1.1344277537254464e+16
817,553.4365200091055,0.0017669421304888488,1.0870099448947054e+16,1.1810849835533688e+16
818,553.2747676961834,0.0018976174088573144,9662066847528162.0,1.1271378887994088e+16
819,552.6760630892308,0.0018915516916433357,9753135099012618.0,1.1328974517513356e+16
820,552.6569324373489,0.001774888075831018,1.0839297128853652e+16,1.1813680080364388e+16
821,553.2355880968356,0.0018771698613189714,9841336221348902.0,1.1355996292346362e+16
822,553.1443157178046,0.002010927385160875,8758652050978074.0,1.082504241219496e+16
823,553.384982387961,0.002003064018875316,8816080641240009.0,1.0858135165210154e+16
824,553.4588244806159,0.0018693118622286425,9901141414146236.0,1.1381770707094974e+16
825,552.5493616515124,0.0018263019457069824,1.0344697021624976e+16,1.159895675758317e+16
826,553.1139403818205,0.001995695286333,8879517887739020.0,1.0890697942748658e+16
827,553.1068290525463,0.0020058403302704647,8803631273959859.0,1.0852373066748426e+16
828,553.5443930498913,0.001821305229205618,1.0336642397399632e+16,1.1579029836122734e+16
829,553.4135611008235,0.0018243116910060344,1.03153564448686e+16,1.1571524213758528e+16
830,553.3122105756225,0.0016770949995492767,1.1883318659606716e+16,1.2252456017164552e+16
831,553.0215682806979,0.001890501142607039,9743353055619818.0,1.1318397545070648e+16
832,552.5373191526477,0.0017797382170645143,1.0799347495169092e+16,1.1799748449182798e+16
833,552.8777392594625,0.001930534309681211,9410595219582790.0,1.116043731323587e+16
834,553.3509783981355,0.001769118330888354,1.0859192639837028e+16,1.1811705024576256e+16
835,553.173251277532,0.0018963374852078326,9683767671637808.0,1.1287003340567632e+16
836,553.5125560139608,0.0018920444565512517,9700301380957850.0,1.1287597945279076e+16
837,553.3079714500599,0.0017202941278791437,1.138705670560325e+16,1.2043108745864052e+16
838,553.4825494899967,0.002076498112337325,8262163836796917.0,1.0550833428094912e+16
839,553.2308255755812,0.001960002511043912,9154508154404130.0,1.10294918679573e+16
840,553.0075487948183,0.0019541920700588866,9217989024625128.0,1.1068581916269264e+16
841,552.3886145089679,0.0016755365421634303,1.1979035465186068e+16,1.2319071155816e+16
842,552.8293419122709,0.0019574763706958205,9194674696475832.0,1.1055578511055612e+16
843,553.1849808500955,0.0018958961345484336,9691581297730150.0,1.129372101282464e+16
844,552.4760724224255,0.0021137872392160304,8029316158682095.0,1.041863431066306e+16
845,553.2067949346739,0.0017223359376438742,1.1365791649895084e+16,1.2032685080368836e+16
846,553.3670433880369,0.002219134762503637,7291300540204371.0,9948542452628364.0
847,553.1951122222996,0.001988592800850397,8929846033056648.0,1.0915048217241006e+16
848,553.3226663382076,0.0019522209313980715,9216306397378926.0,1.106169859997213e+16
849,553.3121819943957,0.0019207471982201846,9476299109804610.0,1.1190170177141186e+16
850,553.3070263884593,0.00187486369115754,9861874765244162.0,1.1367183153238236e+16
851,553.1481553413608,0.0021303507447041387,7902466461978053.0,1.034695910734413e+16
852,553.5267673886383,0.002092711650400918,8146867623793605.0,1.0485669611108536e+16
853,553.3383246390208,0.0020167013185248897,8712625714365266.0,1.0802863316546916e+16
854,553.6667662338775,0.0019499144382494797,9221776941308502.0,1.106206267188455e+16
855,553.7625745165788,0.0022752331704374877,6926582597450935.0,9696745999408218.0
856,552.9084211042677,0.0019559633091753683,9213779091075354.0,1.1071569595841258e+16
857,553.3200356611609,0.0020132991458240096,8740386974375438.0,1.081864467678359e+16
858,553.3761344160187,0.001833172512669284,1.023651090409935e+16,1.1538070967850736e+16
859,553.1350760136738,0.001838012102037912,1.02030761082419e+16,1.15257231269796e+16
860,553.2961527357088,0.002569583381069759,5117371745199459.0,8083972410787749.0
861,553.5777926637672,0.0017068345279115191,1.1505894375892514e+16,1.2079472036875714e+16
862,553.3677332963842,0.0021585415806570727,7705652931935649.0,1.0226833508143512e+16
863,553.5475269220681,0.001936764022900701,9327112535469898.0,1.1110569777791604e+16
864,553.4528044602606,0.0018304205946502135,1.0256462663644056e+16,1.1544804419887638e+16
865,553.1069661916159,0.0019558508443279117,9194449353224626.0,1.105167425157723e+16
866,553.3327081169439,0.002020187930228883,8686042680429395.0,1.078841301383668e+16
867,553.632830363731,0.0020208292858709003,8672915098972928.0,1.0781372428828466e+16
868,553.8582318720368,0.001823001226252205,1.0301552438067398e+16,1.155701677970179e+16
869,553.1754211322104,0.0027543338868897226,3949968157303747.5,6686988027115159.0
870,553.2735731978281,0.0019565870590602936,9173001269684318.0,1.103336658271546e+16
871,553.5674694486995,0.0018233568799006525,1.0313730453927584e+16,1.1566860781555332e+16
872,554.1707681089382,0.0019132678041144558,9498396732197422.0,1.1189924926246688e+16
873,553.1953918768336,0.0018974267515806725,9677418547293302.0,1.1286533847408344e+16
874,553.2570012954114,0.0017873655272492104,1.0685323280298284e+16,1.174046917571215e+16
875,553.84861631483,0.0018291623109399757,1.0250013315325602e+16,1.1537859325003004e+16
876,553.8099821398982,0.0032217144461324596,1.040994379225262e+16,2.063733904002129e+16
877,553.2955775697424,0.001438118820112022,1.5949383977046634e+16,1.4101112354927584e+16
878,553.1493594148884,0.0014401598900883228,1.599276987441552e+16,1.4155796269355606e+16
879,553.8682107582854,0.0014325455416518366,1.6054530822640398e+16,1.415369998885844e+16
880,553.8695851958048,0.0014503162115491663,1.5542701151557404e+16,1.38724831505808e+16
881,553.6816111865809,0.0014361651114890841,1.6015768213406056e+16,1.4150433272782128e+16
882,553.9222714808185,0.0014320042706799487,1.5959992539514922e+16,1.4066411393366622e+16
883,553.5232927804353,0.0014400609730345873,1.5893225698233358e+16,1.4076228990095208e+16
884,553.6105974340537,0.0014604330911116889,1.537223713956237e+16,1.3809584945628396e+16
885,553.5394316181904,0.00144339322150875,1.5780946578937352e+16,1.400953643775416e+16
886,553.587287322892,0.001451326597692573,1.558014204403741e+16,1.3908495878096266e+16
887,553.6794699687863,0.0014378120545561572,1.5868835348628848e+16,1.4036637538389452e+16
888,553.5217829829388,0.0014405775655953038,1.5882670779571328e+16,1.407188858931218e+16
889,553.9118776557888,0.0014318025414535535,1.596046377449631e+16,1.40645811837548e+16
890,553.7459998442206,0.0014585883067514173,1.5389304921091586e+16,1.3810831443837092e+16
891,553.4346440478874,0.0014437017613310474,1.5809155520440646e+16,1.4034921581488216e+16
892,554.1136139160081,0.0014591759439083166,1.5292748589325124e+16,1.373882276473027e+16
893,553.5121273824519,0.0014517638750048284,1.554691769185793e+16,1.3881133019631008e+16
894,553.4745973225718,0.001465228585505443,1.5290460100989342e+16,1.3777839465823092e+16
895,553.967803383581,0.0014461357424102419,1.5645182062051354e+16,1.3926170127412534e+16
896,553.4816452321543,0.0014453623118147192,1.5733648946518898e+16,1.3985142496402696e+16
897,554.1432753226266,0.0015003700702860595,1.4370357689835546e+16,1.3275336193475652e+16
898,554.1162643780978,0.0014434910476660138,1.5644683912532664e+16,1.3903984536488202e+16
